Unnamed: 0,Comment,Sentiment
220831,one hand two gentlemen engaging civilsed debate neeche yahan comments mein dono side kutte jabardasti bhaunk rahe hain would love see win want modi opposition leaders like kanhaiya,2
155280,like rafael price party got much better modi govts completed exist period,2
123406,used peaceful purposes,2
114883,clip modi asked lacs please tweet,1
217095,haha look whos askingnow settled asking opposition modi whos leader uddhav thackeray blasts opposition,2
135486,victory make indiacongratulations scientists strong leadership chokidar modi,2
90062,fraction incidents recorded correctly hate crimes reported arent recorded hate crimes various pretext excuses still recorded modis government,0
101782,billiondollar loan adani cements modis friendship corporate india via,1
103352,called modi effect soothing followers eyesore maha thug bandhan khadi spins success story sales top crore,2
123486,lol people hail modi modijisme uska contribution hai drdo space scientists good timing coincidence maybe must say,2
62725,app great please add copy list feature android also uncheck feature reuse routine list without uncheking one one,1
221262,golden touch jay amit shah completes family picture,2
49772,wanted buy app subscription feature turned wish one time purchase option unlock essential things like calendar unlimited inventory etc subscription themes sounds cosmetic stuffs,1
230069,nirav modi got chores illegitimately pnb conniving branch loc route,1
33290,way home prom fun,2
20922,lost vocie adele laughing lol still wondering im college week,1
225440,russians chinese americans fool openly announce asat test congress cannot fathom fact achieved power modi regime congress regime,1
79548,great modi trap ways congress walked,2
98939,failures govt,1
106910,recently around farmers said would contest narendra modi varanasi demands met unlike congress narendra modi baghel constantly working eradicate unemployment issue state,1
225278,pakistan congress funded gain modi disturbing,0
15644,subscribed,1
210091,modi criminal background brain always thinks criminal way jagan modi dont right contest elections,0
235690,old gold modi bold,2
169463,modi circumvented model code conduct election commission address yesterday â asking youtube broadcast instead doordarshan india radio,1
216795,modi already congress rule business needed take permissions modi gov reduced permissions online end one loop hole corruption congress taking commission permission jayanti natrajan tax,1
186709,pakistan still counting bodies opposition demanding proof modi times india,1
73301,app idea quite great app needs improved thought clock keeps getting stuck fixed times updates time open app defeats whole purpose app definitely star idea needs better execution,1
51363,easy use free version enough purposes,2
190269,watch broadcast live modi addresses public meeting kurnool andhra pradesh â¦,2
73299,said effed nose,0
46221,waiting natie come online miss,0
21931,cool van helden,2
69858,unable open damn thing,0
208016,rahuls modis lakh way,1
97895,would delighted news imagining happened india modi would quick act,2
68788,lol true ive keeping eye arent tech savvy ive alright thus far,1
70457,completing facebook quizzes time morning especially friday morning,1
47573,blehh see steff time,1
212792,eagerly waiting webseries surly huge fan,2
235780,balakot air strike never thought political future says modi,1
195380,modi interview christian michel revealing truth corruption people getting caught says prime minister narendra modi,1
106915,modis failure india people depends agriculture good price procuring facility agricultural productsmain input credit facilities available manyanother input waterrain river procured used effectively wasted goes sea,0
100291,fan opens themed cafe tamil nadus thoothukudifrom actor centric dole oriented votebank dravidian hype politics politics performance huge change,2
28140,bad words crutch lead tattoos peircings hahahaha,1
164881,modi govt remove article similar presidential order set things straight also lacks similar political,2
222552,pic political family close zero knowledge india phd holder poor background completed degree years earlier modi although highly doubtfulboth charges mentioned proven courts,0
217730,many government jobs modi created also include ola uber flipkart etc minus jobs people lost due demonization number lives people lost lines overall damage made economy,2
173706,modi bhakt generalise losers modi bhakts subset losers individuality,0
34650,wow great know piece software ensures timely project delivery productnamingrulez,2
134095,principal wasis none modi hyenas chameleons crocodiles jungle combining stop mighty lion still admitting lion powerful among cheeky sharpwitted thread mansi,2
113906,social media citizens india following modi raising â slogans reality real guards getting neglected getting paid hard work,2
